id,name,district
3428,Chustnon-Do‘stlarobod,79
3429,Sarqamish-Mirzaobod,79
3430,Ariqbo‘yi,79
3431,Qal’ai poyon,79
3432,Tepaqo‘rg‘on,79
3433,G‘ovasoysohili,79
3434,Do‘zanda,79
3435,Yettiqo‘rg‘on,79
3436,Sho‘rbuloq mahallasi,79
3437,Xo‘jaobod,79
3438,Qoraqo‘rg‘on,79
3439,Bog‘i-eram,79
3440,Do‘stlik,79
3441,Navro‘z,79
3442,Ko‘ktosh,79
3443,Bekobod,80
3444,Oqtom,80
3445,Do‘stlik,80
3446,Yangibog‘iston,80
3447,Bog‘iston,80
3448,Rovot,80
3449,Radivon,80
3450,Zarkent,80
3451,Istiqbol,80
3452,Tillatepa,80
3453,Mo‘g‘ol,80
3454,Qandiyon,80
3455,Namuna,80
3456,Birlik,80
3457,Nov,80
3458,Madaniyat,80
3459,Bunyodkor,80
3460,Barkamol,80
3461,Qorasuv,80
3462,Navkent,80
3463,Buloqboshi,80
3464,Gulshan,80
3465,Ibrat,80
3466,Zarbdor,80
3467,Qorapolvon,80
3468,Vodiy,80
3469,Gaiston,80
3470,Qayroqi,80
3471,Qizilyozi,80
3472,Mamay,80
3473,Guliston,80
3474,Qizilqiyoq,80
3475,Quyi Qorapolvon,80
3476,Qutluqtol,80
3477,Gaznon,80
3478,Yuksalish,80
3479,Nurafshon,80
3480,Hurriyat,80
3481,Yumoloqtepa,80
3482,Olmazor,80
3483,Sohibkor,80
3484,Tinchlik,80
3485,Obod,80
3486,Rovut,80
3487,Oqtepa,80
3488,Poromon,80
3489,Sohil,80
3490,Xadikent,80
3491,Tuman,80
3492,Yangiobod,80
3493,Yuqori Navkent,80
3494,Sutlibuloq,80
3495,Toshkent mfy,80
3496,Oqsuv G‘ovazon,80
3497,Beshbuloq,80
3498,G‘ovazon,80
3499,Yuqori qorayontoq,80
3500,Dexqonobod,80
3501,Baraka,80
3502,Salmon,80
3503,Xo‘jasho‘rkent,80
3504,Ko‘kyor,80
3505,Qo‘riq,80
3506,Mash’al,80
3507,Cho‘nbag‘ish,80
3508,O‘rta,80
3509,Bog‘,80
3510,G‘ayrat,80
3511,Bo‘ston,80
3512,G‘alaba,80
3513,Soybo‘yi,80
3514,Mallaxovuz mahallasi,81
3515,Tepa qiyot mahallasi,81
3516,Nurtepa mahallasi,81
3517,Katta Toshbuloq mahallasi,81
3518,Dexqonobod,81
3519,Anjirzor mahallasi,81
3520,Qayqovus,81
3521,Urganji mahallasi,81
3522,Olahamak mahallasi,81
3523,Qo‘rg‘oncha,81
3524,Mullakuding mahallasi,81
3525,Kichik qurama mahallasi,81
3526,Elatan mahallasi,81
3527,Mirishkor mahallasi,81
3528,Kichik Toshbuloq mahallasi,81
3529,Beshkapa,81
3530,Bozorboshi,81
3531,Oq buloq mahallasi,81
3532,Xonobod mahallasi,81
3533,Ravnaq mahallasi,81
3534,Eshobod mahallasi,81
3535,Qurama mahallasi,81
3536,Oq yer mahallasi,81
3537,Navqiron mahallasi,81
3538,Bog‘ ko‘cha mahallasi,81
3539,Ibrat,81
3540,Saxovat,81
3541,Yangi yul mahallasi,81
3542,Qoratepa mahallasi,81
3543,Namuna mahallasi,81
3544,Past qiyot mahallasi,81
3545,Farovon mahallasi,81
3546,No‘g‘aqo‘rg‘on mahallasi,81
3547,Qumqo‘rg‘on,81
3548,Kurmak,81
3549,Guldirov mahallasi,81
3550,Qirg‘izqo‘rg‘on mahallasi,81
3551,Chorbog‘ mahallasi,81
3552,To‘sar,81
3553,Xo‘jaqishloq mahallasi,81
3554,Sho‘rqishloq mahallasi,81
3555,Shamsiko‘l,81
3556,Chag‘ir mahallasi,81
3557,Navro‘z,81
3558,Ko‘l bo‘yi mahallasi,81
3559,Qo‘shchinor mahallasi,81
3560,G‘ayrat mahallasi,81
3561,Qo‘qon qishloq mahallasi,81
3562,Bo‘ston mahallasi,81
3563,O‘lmas,81
3564,Qorako‘l,81
3565,Tepaqo‘rg‘on,81
3566,Sho‘rqo‘rgon mahallasi,81
3567,Farg‘ona mahallasi,82
3568,Yorqinboychek mahallasi,82
3569,Qo‘g‘ay mahallasi,82
3570,Baxt,82
3571,Namuna mahallasi,82
3572,Qozoqovul mahallasi,82
3573,Navbahor mahallasi,82
3574,Paxtachi mahallasi,82
3575,Yorqin hayot MFY,82
3576,Yopisxon mahallasi,82
3577,Kattachek mahallasi,82
3578,Qurama mahallasi,82
3579,Mustaqillik mahallasi,82
3580,Navoiy mahallasi,82
3581,Sanoat mahallasi,82
3582,Tegirmon mahallasi,82
3583,Tinchlik mahallasi,82
3584,Fayziobod mahallasi,82
3585,Birlik mahallasi,82
3586,Istiqlol,82
3587,Oqtovlik mahallasi,82
3588,Nurobod mahallasi,82
3589,Yoshlik mahallasi,82
3590,Atlas mahallasi,82
3591,Madaniyat mahallasi,82
3592,Bo‘ston mahallasi,82
3593,Navro‘z mahallasi,82
3594,Farovon mahallasi,82
3595,Ozod mahallasi,82
3596,Dexqonobod mahallasi,82
3597,Mehnatobod mahallasi,82
3598,Turkiston mahallasi,82
3599,Sohil mahallasi,82
3600,Guliston mahallasi,82
3601,Istiqbol mahallasi,82
3602,Norin mahallasi,82
3603,Chek mahallasi,82
3604,Baxriobod mahallasi,82
3605,Obod mahallasi,82
3606,Islomobod mahallasi,82
3607,Shaxrixonchek mahallasi,82
3608,Yangiobod mahallasi,82
3609,Sholdirama mahallasi,82
3610,Yangi hayot mahallasi,82
3611,Shodlik mahallasi,82
3612,Elatan mahallasi,82
3613,Yashiq mahallasi,82
3614,Xalfato‘pi mahallasi,82
3615,Uchko‘prik mahallasi,82
3616,Ulug‘bek mahallasi,82
3617,Uchyog‘och mahallasi,82
3618,Bog‘ ko‘cha mahallasi,82
3619,Do‘stlik,82
3620,Qo‘rg‘oncha mahallasi,82
3621,Yog‘du mahallasi,82
3622,Ko‘prikboshi mahallasi,82
3623,Uzun ko‘cha mahallasi,82
3624,Qo‘g‘ayo‘lmas mahallasi,82
3625,Yangiyer mahallasi,82
3626,O‘rdabog‘ mahallasi,82
3627,Qumto‘g‘on mahallasi,82
3628,Eshonto‘pi mahallasi,82
3629,Katta mo‘g‘ol MFY,82
3630,Ko‘chaboshi mahallasi,82
3631,Bog‘i baland,83
3632,Zamondosh,83
3633,O‘rikzor,83
3634,Bog‘ishamol-1,83
3635,Nurafshon,83
3636,Do‘stlik,83
3637,Kushon,83
3638,Istiqlol,83
3639,Iftixor,83
3640,A.Navoiy,83
3641,Guzar,83
3642,Gulobod,83
3643,Movarounnahr,83
3644,Obodon,83
3645,Sadacha,83
3646,Majnuntol,83
3647,A.Jomiy,83
3648,Yangi shahar,83
3649,Chak,83
3650,Shayxon,83
3651,Ozod,83
3652,S.Sheroziy,83
3653,Beshketmon,83
3654,Obod,83
3655,Ravot,83
3656,Tagijar,83
3657,Bahoriston,83
3658,Olmazor,83
3659,Sohibkor,83
3660,Uzunqishloq,83
3661,Shirinbuloq,83
3662,Buloqboshi,83
3663,Yoshlik,83
3664,Navbahor,83
3665,Gulbog‘,83
3666,Soycha,83
3667,M.A’zam nomli,83
3668,Chust ko‘cha,83
3669,Bo‘ston,83
3670,Bomraxa,83
3671,Jar,83
3672,Chorbog‘,83
3673,Qorasuv,83
3674,Xurriyat-1,83
3675,O‘rta ko‘cha,83
3676,Bog‘ ko‘cha,83
3677,Bog‘ishamol,83
3678,Bog‘,83
3679,Qo‘qumboy,83
3680,Taxtako‘prik,83
3681,Navbahor-1,83
3682,Xonqo‘rg‘on,83
3683,O‘zbekiston,83
3684,Yangi yo‘l,83
3685,Go‘rimiron,83
3686,Navro‘z,83
3687,Guliston-1,83
3688,Soy bo‘yi,83
3689,Uchqo‘rg‘on,83
3690,O‘rta G‘irvon,84
3691,Bog‘,84
3692,Navro‘z,84
3693,Mustaqillik,84
3694,Quyi G‘irvon,84
3695,To‘quvchi,84
3696,Yuqori G‘irvon,84
3697,O‘rta Rovuston,84
3698,Nurobod,84
3699,Yuqori Rovuston,84
3700,Quyi Rovuston,84
3701,Porloq,84
3702,Umid,84
3703,Yangi tong,84
3704,Shishaki,84
3705,Gulshan,84
3706,Istiqlol,84
3707,Navbahor,84
3708,Davlatobod,84
3709,Ijodkor ,84
3710,Elobod,84
3711,Yelxon MFY,84
3712,Tadbirkor,84
3713,Xalqlar do‘stligi,84
3714,Orzu,84
3715,Gulobod,84
3716,Irvadon,84
3717,Yuksalish,84
3718,J.Ikromiy,85
3719,Navbahor,85
3720,M.Tarobiy,85
3721,Yoshlik,85
3722,B.Naqshband,85
3723,M.Narshaxiy,85
3724,Zarafshon,85
3725,Losha,85
3726,A.Navoiy,85
3727,M.Burxonov,85
3728,M.Ashrafiy mahallasi,85
3729,Do‘stlik,85
3730,Ko‘ksaroy mahallasi,85
3731,Bexishtiyon mahallasi,85
3732,Ibn Sino,85
3733,Otbozor,85
3734,X.Olimjon,85
3735,Foshun,85
3736,Toshmachit,85
3737,Chorbaxossa,85
3738,Namozgoh,85
3739,S.Boxarsiy mahallasi,85
3740,Sheyxon,85
3741,Piridastgir,85
3742,Turki Jandi,85
3743,Dilkusho,85
3744,Istiqlol,85
3745,Avshormaxalla,85
3746,Sharq Yulduzi,85
3747,Sifatmuniy,85
3748,Shirbudin,85
3749,Guliston,85
3750,Yangiobod,85
3751,Bunyodkor,85
3752,Fitrat,85
3753,M.Ulug‘bek,85
3754,Gulshan,85
3755,Varaxsha,85
3756,Furqat,85
3757,Sitorai Moxi Hossa,85
3758,I.Buxoriy mahallasi,85
3759,S.Ayniy,85
3760,Nizomiy,85
3761,A.Temur,85
3762,S.Raximov,85
3763,Ko‘kaldosh,85
3764,A.Donish,85
3765,Oybek mahallasi,85
3766,Shergiron,85
3767,S.Sheroziy,85
3768,Shodlik,85
3769,Shayxul-olam,85
3770,R.Xamroyev,85
3771,Navro‘z,85
3772,Xo‘jamushkin,85
3773,To‘qimachi,85
3774,F.Xo‘jayev,85
3775,O.Xo‘jayev,85
3776,A.G‘ijduvoniy,85
3777,G‘afur G‘ulom,85
3778,Bog‘idasht,85
3779,Gulchorbog‘,85
3780,Jo‘bor,85
3781,X.G‘unjoriy,85
3782,Xavzi-nav mahallasi,85
3783,Rabotipoyon,86
3784,Zarmanoq mahallasi,86
3785,Gulshanobod,86
3786,Yangiobod mahallasi,86
3787,Shexoncha mahallasi,86
3788,Xonobod,86
3789,Xumin mahallasi,86
3790,Galaosiyo,86
3791,Dexcha mahallasi,86
3792,Rabotiqalmoq mahallasi,86
3793,Oybek mahallasi,86
3794,Yangiturmush mahallasi,86
3795,Qavola Maxmud,86
3796,Rabotak,86
3797,Mustaqillik,86
3798,Arabxona mahallasi,86
3799,Madaniyat Rabot mahallasi,86
3800,Podshohi mahallasi,86
3801,Ko‘chko‘mar,86
3802,Qulonxona mahallasi,86
3803,Talaliyon mahallasi,86
3804,Saxovat mahallasi,86
3805,Sohibkor mahallasi,86
3806,Turkon mahallasi,86
3807,Istiqbol,86
3808,Shergiron mahallasi,86
3809,Novmetan mahallasi,86
3810,Amirobod-Guliston mahallasi,86
3811,So‘fikorgar,86
3812,Bog‘ikalon,86
3813,Do‘stlik mahallasi,86
3814,Navro‘z mahallasi,86
3815,Dilobod-Zafarobod mahallasi,86
3816,Bog‘dasht,86
3817,Kunji-Qal’a mahallasi,86
3818,Qo‘shxodim,86
3819,Xo‘jarabot mahallasi,87
3820,Kosari,87
3821,Kumushkent,87
3822,Bozorjoyi mahallasi,87
3823,Diyor mahallasi,87
3824,Arabxona mahallasi,87
3825,Nayman mahallasi,87
3826,Vobkent mahallasi,87
3827,Mirvoshi mahallasi,87
3828,Beshrabod mahallasi,87
3829,Latifsobungar mahallasi,87
3830,Quruvchi mahallasi,87
3831,Panob,87
3832,Rozmoz,87
3833,Shirin,87
3834,Changaron mahallasi,87
3835,Shanba mahallasi,87
3836,Rabotoxun mahallasi,87
3837,Hajuvon mahallasi,87
3838,Shifokor mahallasi,87
3839,Sariosiyo mahallasi,87
3840,Shohnigor mahallasi,87
3841,Shakarkent mahallasi,87
3842,Istiqlol mahallasi,87
3843,Teraklik mahallasi,87
3844,Kulolchi mahallasi,87
3845,Xalach mahallasi,87
3846,Anjirbog‘ mahallasi,87
3847,Xayrobod,87
3848,G‘aribshox mahallasi,87
3849,Charmgaron mahallasi,87
3850,Guliston mahallasi,87
3851,Xayrxush,87
3852,Niyozxo‘ja mahallasi,87
3853,Do‘stlik,87
3854,Chorbog‘kent mahallasi,87
3855,O‘zbakon mahallasi,87
3856,Mo‘minobod mahallasi,87
3857,Ko‘lodina,87
3858,Qatag‘an,87
3859,Cho‘rikalon mahallasi,87
3860,So‘fidehqon mahallasi,87
3861,Ko‘lxatib mahallasi,87
3862,Qo‘qin mahallasi,87
3863,Ulfatbibi mahallasi,88
3864,Ayritom mahallasi,88
3865,Yangiobod mahallasi,88
3866,Zargaron mahallasi,88
3867,A.Qahhor mahallasi,88
3868,Dilkusho mahallasi,88
3869,Denov mahallasi,88
3870,Shukrona,88
3871,Do‘stlik,88
3872,Nurafshon,88
3873,Karna,88
3874,Buktaroy,88
3875,Tinchlik mahallasi,88
3876,Paxtaobod mahallasi,88
3877,Baqqollar mahallasi,88
3878,Mustaqillik mahallasi,88
3879,Olmazor mahallasi,88
3880,Gajdumak mahallasi,88
3881,Armechan mahallasi,88
3882,Degrezon mahallasi,88
3883,Nodirabegim mahallasi,88
3884,Kalon mahallasi,88
3885,Bobur mahallasi,88
3886,Oqrabot mahallasi,88
3887,Baraka mahallasi,88
3888,Amirobod,88
3889,Mirakon mahallasi,88
3890,Mahallai Mirzayon mahallasi,88
3891,Mazragan mahallasi,88
3892,Oqgul mahallasi,88
3893,Obod mahallasi,88
3894,Vazirshox mahallasi,88
3895,Qassabon mahallasi,88
3896,Zarafshon mahallasi,88
3897,Guliston mahallasi,88
3898,Beshtuvo mahallasi,88
3899,Dodarak mahallasi,88
3900,Qumoq mahallasi,88
3901,Sardor,88
3902,Sarvari mahallasi,88
3903,Todon mahallasi,88
3904,Sohibiyon mahallasi,88
3905,Chorsu mahallasi,88
3906,Tavariyon mahallasi,88
3907,Xalqobod mahallasi,88
3908,Toshloq mahallasi,88
3909,Xaticha mahallasi,88
3910,Soktari mahallasi,88
3911,Saidkent mahallasi,88
3912,Taxtaxon mahallasi,88
3913,Tarxanon mahallasi,88
3914,Sarmijon mahallasi,88
3915,Pozagari mahallasi,88
3916,Sharq mahallasi,88
3917,Zarangari,88
3918,Jovgari mahallasi,88
3919,Biyosin mahallasi,88
3920,Rostgo‘y mahallasi,88
3921,Gulistonobod mahallasi,88
3922,Havzak mahallasi,88
3923,F.Xo‘jayev mahallasi,88
3924,Qaraxoni,88
3925,Ko‘kcha mahallasi,88
3926,Pamo‘za,88
3927,A.G‘ijduvoniy mahallasi,88
3928,G‘alaba mahallasi,88
3929,Qo‘rg‘on mahallasi,88
3930,Ko‘shk mahallasi,88
3931,G‘ovshun mahallasi,88
3932,Sho‘rcha mahallasi,88
3933,Chag‘dari mahallasi,88
3934,Labiro‘t mahallasi,88
3935,G‘ishti mahallasi,88
3936,Qorabog‘ mahallasi,88
3937,O‘zanon mahallasi,88
3938,Bo‘lakiyon mahallasi,88
3939,Cho‘g‘alon mahallasi,88
3940,Ko‘lijabbor mahallasi,88
3941,Jamiyat,89
3942,Ushot mahallasi,89
3943,Paxtakor,89
3944,Qaravul,89
3945,Yosh kuch mahallasi,89
3946,Zangi,89
3947,Boliob mahallasi,89
3948,Qaroli,89
3949,Mustaqillik mahallasi,89
3950,Tobagar mahallasi,89
3951,Navgadi mahallasi,89
3952,Namgoni mahallasi,89
3953,Tinchlik mahallasi,89
3954,Obod mahallasi,89
3955,Xumdonak mahallasi,89
3956,Demun mahallasi,89
3957,Qalmoq mahallasi,89
3958,Qozikenti mahallasi,89
3959,Samonchuq mahallasi,89
3960,Denov mahallasi,89
3961,Nurafshon mahallasi,89
3962,Oxshix mahallasi,89
3963,Pochchoyi mahallasi,89
3964,Baxoriston mahallasi,89
3965,Qazoqon mahallasi,89
3966,Hazorman mahallasi,89
3967,Eronshoh,89
3968,Paxlavon,89
3969,Qovchin,89
3970,Chorzona,89
3971,Dovut mahallasi,89
3972,Aleli mahallasi,89
3973,Xumin,89
3974,Istiqlol mahallasi,89
3975,Mirzayon mahallasi,89
3976,Yangiobod mahallasi,89
3977,Rabot,89
3978,Oqtepa mahallasi,89
3979,Dalmunobod mahallasi,89
3980,Jondor mahallasi,89
3981,Zarafshon mahallasi,89
3982,Luqmon mahallasi,89
3983,Oydin mahallasi,89
3984,Romish,89
3985,Murg‘ak mahallasi,89
3986,Darveshi,89
3987,Ko‘liyon,89
3988,Sho‘robod mahallasi,89
3989,Ibn-Sino mahallasi,89
3990,Xo‘jaxayron,89
3991,Oyto‘g‘di mahallasi,89
3992,Po‘loti mahallasi,89
3993,Sarayon,90
3994,O‘zbekiston MFY,90
3995,Taraqqiyot MFY,90
3996,Tun iroq mahallasi,90
3997,Kogon mahallasi,90
3998,Geofizika mahallasi,90
3999,Hukumatobod mahallasi,90
4000,Suxor mahallasi,90
4001,Mustaqillik,90
4002,Tutkunda,90
4003,Choloki mahallasi,90
4004,B.Nakshband,90
4005,Niyoz hoji,90
4006,Nurafshon,90
4007,Beklar,90
4008,Istiqbol mahallasi,90
4009,O‘ba Cho‘li mahallasi,90
4010,Yangi-Xayot mahallasi,90
4011,O‘rta-Cho‘l mahallasi,90
4012,Sorg‘un mahallasi,90
4013,Siyoz-Poyon mahallasi,90
4014,Xo‘ja Yakshaba mahallasi,90
4015,Navro‘z mahallasi,90
4016,Kattabayot,91
4017,Arabxona,91
4018,Soyinqarovul,91
4019,Xidreyli,91
4020,Qumkashon,91
4021,Chovdur mahallasi,91
4022,Usmonshayx,91
4023,Pichoqchi mahallasi,91
4024,Nurobod,91
4025,Dilkor,91
4026,Bayot,91
4027,Muxtor,91
4028,Balandmachit,91
4029,Qirtay mahallasi,91
4030,Denov,91
4031,Jayxunobod mahallasi,91
4032,Xalqobod,91
4033,Eski Olot,91
4034,Opshoq,91
4035,Bunyodkor,91
4036,Soloqarovul,91
4037,Xalifa,91
4038,Shayxlar,91
4039,Xosabo‘yi,91
4040,Paxtakor,91
4041,Yosh botir,91
4042,Qirlishon mahallasi,91
4043,Asajam,91
4044,Davlatboy,91
4045,Kesakli,91
4046,Burjoq,91
4047,Bo‘ribek Chandir,91
4048,Oq-oltin,91
4049,O‘zbekiston,91
4050,Bo‘ston,91
4051,Ko‘l Chovdir,91
4052,Ma’rifat,91
4053,Navro‘z,91
4054,G‘anchi Chandir,91
4055,Quchoq mahallasi,92
4056,Qal’a,92
4057,Turkiston mahallasi,92
4058,Peshku mahallasi,92
4059,Jongeldi mahallasi,92
4060,Talisobun mahallasi,92
4061,Xorkash mahallasi,92
4062,Navbahor MFY,92
4063,Yangibozor mahallasi,92
4064,Shavgon mahallasi,92
4065,Ibn Sino mahallasi,92
4066,Sadir mahallasi,92
4067,Zandani mahallasi,92
4068,Susana mahallasi,92
4069,Yangiobod mahallasi,92
4070,Varaxsho mahallasi,92
4071,Valfajir MFY,92
4072,Mustaqillik mahallasi,92
4073,Guliston mahallasi,92
4074,Navoiy mahallasi,92
4075,Bobohoji mahallasi,92
4076,Qoraqalpoq mahallasi,92
4077,Deycha mahallasi,92
4078,Malishoyak MFY,92
4079,Navgaxon mahallasi,92
4080,Kamolot mahallasi,92
4081,Do‘stlik mahallasi,92
4082,O‘g‘lon mahallasi,92
4083,O‘zbek mahallasi,92
4084,Xurram mahallasi,92
4085,Xo‘lbor mahallasi,92
4086,Bog‘imuso mahallasi,92
4087,Chibog‘oni mahallasi,92
4088,Chig‘irchi mahallasi,92
4089,Kuyovxo‘ja mahallasi,92
4090,Mahallayi-mirishkor mahallasi,92
4091,Obidxo‘ja mahallasi,92
4092,Navbahor,93
4093,Bogiturkon,93
4094,Qalaychorbog‘,93
4095,Zarafshon,93
4096,Samosiy,93
4097,Azizon,93
4098,Bobur,93
4099,Guliston,93
4100,Qoqishtuvon,93
4101,Ibn Sino,93
4102,Qumrabot,93
4103,Toshrabot,93
4104,Tarnaut,93
4105,Afrosiyob mahallasi,93
4106,Qizilravot mahallasi,93
4107,Gazli,93
4108,Baynalminal,93
4109,Istiqlol mahallasi,93
4110,Marziya,93
4111,Mirishkor,93
4112,Xosa,93
4113,Urganjiyon,93
4114,Hofizrabot,93
4115,Sho‘rcha,93
4116,Mug‘oncha,93
4117,Hazortut,93
4118,Chandir mahallasi,93
4119,Baxtiyorchi,93
4120,Qahramon,93
4121,Attaron,93
4122,Bog‘isaydon,93
4123,Romitan,93
4124,A.Navoiy,93
4125,Iftixor,93
4126,Decha,93
4127,Xo‘jaubbon,93
4128,Bog‘cha,93
4129,O‘zbekiston,93
4130,Chelong‘u,93
4131,Qo‘rg‘on,93
4132,G‘azberon,93
4133,Poyjo‘y,93
4134,O‘ba,93
4135,O‘tabek,93
4136,Sho‘robod,93
4137,Tinchlik mahallasi,94
4138,M.Chandir,94
4139,Zarkent,94
4140,Yangi O‘zbekiston,94
4141,Pashmon mahallasi,94
4142,Quyi Chuqurak,94
4143,Shodlik,94
4144,Xoja Orif,94
4145,Denov,94
4146,Qalmaqon,94
4147,Temirchi mahallasi,94
4148,Jilvon mahallasi,94
4149,Arabxona mahallasi,94
4150,Tezguzar mahallasi,94
4151,Chitgaron mahallasi,94
4152,Xorin mahallasi,94
4153,Nekkishi mahallasi,94
4154,Guliston mahallasi,94
4155,Paxtaobod mahallasi,94
4156,Alisher Navoiy,94
4157,Do‘rman,94
4158,Xorkash mahallasi,94
4159,Iskogare mahallasi,94
4160,Kotiyon mahallasi,94
4161,Pattaxon mahallasi,94
4162,Dorigar mahallasi,94
4163,Mahallaqozi mahallasi,94
4164,Navbaxor mahallasi,94
4165,Boboato mahallasi,94
4166,Kalon mahallasi,94
4167,Nurafshon mahallasi,94
4168,Bobur mahallasi,94
4169,Chuqurak mahallasi,94
4170,Savrak,94
4171,Qo‘rg‘oni vardonze mahallasi,94
4172,Sultonobod,94
4173,Bog‘iafzal mahallasi,94
4174,Yangiqishlok,94
4175,Juyrabot mahallasi,94
4176,Talisangobod mahallasi,94
4177,Talisafed,94
4178,Mingchinor,94
4179,Bobohaydar,94
4180,Zarchabek mahallasi,94
4181,Mirzoqul mahallasi,94
4182,Sh.Rashidov mahallasi,94
4183,Qayrag‘och mahallasi,94
4184,Ko‘rishkent mahallasi,94
4185,Shibirg‘on,94
4186,Jo‘sho‘ra mahallasi,94
4187,G‘ulomte mahallasi,94
4188,Jo‘ynav,94
4189,Dehkonobod,95
4190,Arna,95
4191,Vaxim,95
4192,Istiqlol,95
4193,Bandboshi,95
4194,Arabxona,95
4195,Zarafshon,95
4196,Ziyorat,95
4197,Qorahoji,95
4198,Paykend,95
4199,Paxtakor,95
4200,Tayqir,95
4201,Solur,95
4202,Mirob,95
4203,Osiyo,95
4204,Qoraqulonchi,95
4205,Chandirobod,95
4206,Sayyod,95
4207,Kamolot mahallasi,95
4208,Qulonchi,95
4209,Mallaishayx mahallasi,95
4210,Tojikent,95
4211,Chekirchi,95
4212,Quvvacha,95
4213,Regihaydar mahallasi,95
4214,Tinchlik,95
4215,Kozon mahallasi,95
4216,Tashabbus mahallasi,95
4217,Shakarbek mahallasi,95
4218,Yangiturmush mahallasi,95
4219,Quyi yangibozor mahallasi,95
4220,Mustaqillik mahallasi,95
4221,Oq oltin mahallasi,95
4222,Polvonlar mahallasi,95
4223,Chovli mahallasi,95
4224,Mirzaqala,95
4225,Xo‘jakon,95
4226,Yangizamon,95
4227,Eski kal’a,95
4228,Darg‘ali mahallasi,95
4229,Ketmondug‘di,95
4230,Sho‘rrobod,95
4231,Do‘rman,95
4232,Xo‘jalar mahallasi,95
4233,Alika Xo‘ja,95
4234,Qorako‘l mahallasi,95
4235,Jig‘achi,95
4236,Darg‘abog‘i,95
4237,Yangi kal’a,95
4238,Do‘stlik mahallasi,95
4239,Navbahor,96
4240,Tinchlik mahallasi,96
4241,Jarqoq mahallasi,96
4242,Imom Buxoriy,96
4243,Bo‘ston mahallasi,96
4244,Bo‘zachi mahallasi,96
4245,Cho‘lquvar,96
4246,Arabxona mahallasi,97
4247,Bobur,97
4248,Bunyodkor,97
4249,Vatanparvar,97
4250,Abdulla Qodiriy mahallasi,97
4251,Buxoroi sharif mahallasi,97
4252,Turkiston mahallasi,97
4253,Furqat mahallasi,97
4254,Adolat mahallasi,97
4255,Beruniy mahallasi,97
4256,Zirabod mahallasi,97
4257,Navzirabod mahallasi,97
4258,Mahtumquli mahallasi,97
4259,A.Navoiy,97
4260,Amir Temur,97
4261,Ziyokor MFY,97
4262,Mustaqillik mahallasi,97
4263,Istiqlol mahallasi,97
4264,Temir yo‘lchi mahallasi,97
4265,Mirzo Ulug‘bek mahallasi,97
4266,Do‘stlik mahallasi,97
4267,Xo‘ja bargi mahallasi,97
4268,Ko‘rkam Diyor mahallasi,98
4269,Bo‘ston,98
4270,Axillik mahallasi,98
4271,Andijon,98
4272,Toshkent mahallasi,98
4273,Shodlik,98
4274,Mustaqillik mahallasi,98
4275,Obod mahallasi,98
4276,A.Navoiy mahallasi,98
4277,Yangi davr mahallasi,98
4278,Yangi Toshkent,98
4279,Yangi hayot mahallasi,98
4280,Saxovat mahallasi,98
4281,Gulbog‘ mahallasi,99
4282,Yangi bo‘ston mahallasi,99
4283,Navbahor mahallasi,99
4284,O‘zbekiston mahallasi,99
4285,A.Temur mahallasi,99
4286,Farhod mahallasi,99
4287,Yangi avlod ma?allasi,99
4288,Navro‘z mahallasi,99
4289,S.Ayniy,99
4290,Soxil,99
4291,Laylakkul,99
4292,Jo‘langar mahallasi,99
4293,Do‘stlik mahallasi,99
4294,Iftixor mahallasi,99
4295,Ziyokor mahallasi,99
4296,Muqumiy mahallasi,99
4297,Paxtakor mahallasi,99
4298,Tinchlik mahallasi,99
4299,Shirin mahallasi,99
4300,Beruniy mahallasi,99
4301,Olmazor mahallasi,99
4302,A.Navoiy mahallasi,99
4303,Qarapchi mahallasi,99
4304,Ozodlik mahallasi,99
4305,Sarmich mahallasi,99
4306,Uchturgon mahallasi,99
4307,Madaniyat mahallasi,99
4308,Bunyodkor mahallasi,99
4309,Yangiobod mahallasi,99
4310,Sovotobod mahallasi,99
4311,Ijodkor mahallasi,99
4312,Ma’naviyat mahallasi,99
4313,Boboyurt mahallasi,99
4314,Mirishkor mahallasi,99
4315,Markaz mahallasi,99
4316,Istiqlol mahallasi,99
4317,Bekat,99
4318,Anorzor mahallasi,99
4319,Usmon Yusupov mahallasi,99
4320,Darvozaqir mahallasi,99
4321,Omilkor mahallasi,99
4322,Tajribakor mahallasi,100
4323,Do‘stlik mahallasi,100
4324,Mevazor mahallasi,100
4325,Yulduz mahallasi,100
4326,Inoqlik mahallasi,100
4327,Baxmal mahallasi,100
4328,Axillik mahallasi,100
4329,A.Yassaviy mahallasi,100
4330,A.Navoiy mahallasi,100
4331,Sh.Xaqiqati mahallasi,100
4332,Soxil mahallasi,100
4333,Birlashgan mahallasi,100
4334,Beshbuloq mahallasi,100
4335,Boyovut mahallasi,100
4336,Ishonch mahallasi,100
4337,Ibrat mahallasi,100
4338,Zarbdor mahallasi,100
4339,Mustaqillik mahallasi,100
4340,Oltin vodiy mahallasi,100
4341,Soxilobod mahallasi,100
4342,Furqat mahallasi,100
4343,Chortoq mahallasi,100
4344,Soyibobod mahallasi,100
4345,Oq oltin mahallasi,100
4346,X.Olimjon mahallasi,100
4347,Terakzor mahallasi,100
4348,Do‘ngariq mahallasi,101
4349,Navro‘z,101
4350,Yo‘ldoshobod mahallasi,101
4351,M.Ulug‘bek mahallasi,101
4352,Bog‘iston mahallasi,101
